county,date,total_doses,one_dose,vaccinated,boosted
Bowie,2021-04-10,25999,15554,12196,
Bowie,2021-04-11,26111,15648,12269,
Bowie,2021-04-12,26253,15635,12454,
Bowie,2021-04-13,26609,15898,12644,
Bowie,2021-04-14,26850,16055,12743,
Bowie,2021-04-15,29536,18062,13528,
Bowie,2021-04-16,29856,18197,13716,
Bowie,2021-04-17,30012,18272,13798,
Bowie,2021-04-18,30134,18358,13896,
Bowie,2021-04-19,30223,18391,13973,
Bowie,2021-04-20,30465,18465,14144,
Bowie,2021-04-21,31145,18790,14506,
Bowie,2021-04-22,31458,18893,14712,
Bowie,2021-04-23,31899,19080,14966,
Bowie,2021-04-24,32184,19262,15069,
Bowie,2021-04-25,32311,19306,15152,
Bowie,2021-04-26,32407,19361,15199,
Bowie,2021-04-27,32653,19453,15382,
Bowie,2021-04-28,32864,19557,15486,
Bowie,2021-04-29,33120,19631,15670,
Bowie,2021-04-30,33676,19945,15920,
Bowie,2021-05-01,33898,20016,16076,
Bowie,2021-05-02,34158,20164,16191,
Bowie,2021-05-03,34229,20163,16268,
Bowie,2021-05-04,34479,20250,16437,
Bowie,2021-05-05,34608,20329,16487,
Bowie,2021-05-06,34791,20415,16589,
Bowie,2021-05-07,34940,20470,16695,
Bowie,2021-05-09,35185,20603,16846,
Bowie,2021-05-10,35241,20627,16880,
Bowie,2021-05-11,35314,20662,16923,
Bowie,2021-05-12,35465,20709,17028,
Bowie,2021-05-13,35615,20783,17128,
Bowie,2021-05-14,35805,20850,17261,
Bowie,2021-05-15,35891,20900,17303,
Bowie,2021-05-16,35998,20947,17380,
Bowie,2021-05-17,36187,21061,17475,
Bowie,2021-05-18,36392,21180,17567,
Bowie,2021-05-19,36573,21293,17647,
Bowie,2021-05-20,36625,21330,17663,
Bowie,2021-05-21,37155,21778,17782,
Bowie,2021-05-22,37265,21845,17827,
Bowie,2021-05-23,37532,22039,17927,
Bowie,2021-05-24,37651,22132,17980,
Bowie,2021-05-25,37802,22244,18032,
Bowie,2021-05-26,37953,22334,18110,
Bowie,2021-05-27,38092,22400,18193,
Bowie,2021-05-28,38501,22577,18540,
Bowie,2021-05-29,38609,22639,18591,
Bowie,2021-05-30,38682,22685,18629,
Bowie,2021-05-31,38740,22721,18659,
Bowie,2021-06-01,38779,22742,18679,
Bowie,2021-06-02,38887,22798,18738,
Bowie,2021-06-03,38993,22862,18787,
Bowie,2021-06-04,39109,22920,18851,
Bowie,2021-06-05,39292,23023,18933,
Bowie,2021-06-06,39410,23068,19017,
Bowie,2021-06-07,39462,23093,19048,
Bowie,2021-06-08,39554,23148,19088,
Bowie,2021-06-09,39554,23148,19088,
Bowie,2021-06-10,39791,23263,19221,
Bowie,2021-06-11,39877,23295,19284,
Bowie,2021-06-12,40007,23371,19346,
Bowie,2021-06-13,40038,23390,19359,
Bowie,2021-06-14,40058,23400,19371,
Bowie,2021-06-15,40672,23642,19748,
Bowie,2021-06-16,41141,23960,19913,
Bowie,2021-06-17,42088,24576,20256,
Bowie,2021-06-18,42219,24667,20334,
Bowie,2021-06-19,42581,24727,20636,
Bowie,2021-06-20,42658,24766,20680,
Bowie,2021-06-21,42697,24786,20702,
Bowie,2021-06-22,42747,24811,20733,
Bowie,2021-06-23,42893,24878,20818,
Bowie,2021-06-24,42998,24934,20880,
Bowie,2021-06-25,43096,24985,20938,
Bowie,2021-06-26,43244,25021,21054,
Bowie,2021-06-27,43345,25068,21117,
Bowie,2021-06-28,43377,25083,21134,
Bowie,2021-06-29,43430,25109,21167,
Bowie,2021-06-30,43504,25149,21204,
Bowie,2021-07-01,43563,25180,21241,
Bowie,2021-07-02,43680,25234,21309,
Bowie,2021-07-03,43846,25265,21449,
Bowie,2021-07-04,43897,25293,21472,
Bowie,2021-07-05,43921,25304,21486,
Bowie,2021-07-06,43946,25319,21498,
Bowie,2021-07-07,44055,25371,21564,
Bowie,2021-07-08,44130,25402,21614,
Bowie,2021-07-09,44212,25441,21659,
Bowie,2021-07-10,44317,25505,21705,
Bowie,2021-07-11,44431,25542,21784,
Bowie,2021-07-12,44463,25560,21802,
Bowie,2021-07-13,44544,25607,21838,
Bowie,2021-07-14,45301,25712,22492,
Bowie,2021-07-15,45397,25773,22530,
Bowie,2021-07-16,45489,25836,22585,
Bowie,2021-07-17,45660,25962,22631,
Bowie,2021-07-18,45752,26028,22665,
Bowie,2021-07-19,45825,26075,22695,
Bowie,2021-07-20,45938,26161,22724,
Bowie,2021-07-21,46045,26248,22749,
Bowie,2021-07-22,46231,26407,22786,
Bowie,2021-07-23,46440,26581,22841,
Bowie,2021-07-24,46633,26722,22900,
Bowie,2021-07-25,46733,26781,22945,
Bowie,2021-07-26,46814,26848,22969,
Bowie,2021-07-27,46922,26937,22988,
Bowie,2021-07-28,47089,27067,23032,
Bowie,2021-07-29,47225,27171,23072,
Bowie,2021-07-30,47380,27296,23113,
Bowie,2021-07-31,47535,27415,23158,
Bowie,2021-08-01,47696,27545,23206,
Bowie,2021-08-02,47772,27606,23225,
Bowie,2021-08-03,47900,27704,23261,
Bowie,2021-08-04,48150,27903,23345,
Bowie,2021-08-05,48287,28004,23384,
Bowie,2021-08-06,48411,28102,23412,
Bowie,2021-08-07,48646,28290,23464,
Bowie,2021-08-08,48783,28394,23515,
Bowie,2021-08-09,48851,28445,23532,
Bowie,2021-08-10,49016,28559,23586,
Bowie,2021-08-11,49199,28686,23648,
Bowie,2021-08-12,49398,28826,23717,
Bowie,2021-08-13,49595,28951,23792,
Bowie,2021-08-14,49956,29136,23970,
Bowie,2021-08-15,50212,29326,24039,
Bowie,2021-08-16,50329,29405,24078,
Bowie,2021-08-17,50536,29534,24155,
Bowie,2021-08-18,50708,29632,24229,
Bowie,2021-08-19,50926,29775,24311,
Bowie,2021-08-20,51148,29928,24383,
Bowie,2021-08-21,51322,30029,24456,
Bowie,2021-08-22,51536,30168,24538,
Bowie,2021-08-23,51641,30225,24586,
Bowie,2021-08-24,51841,30343,24672,
Bowie,2021-08-25,52017,30441,24751,
Bowie,2021-08-26,52246,30606,24819,
Bowie,2021-08-27,52512,30765,24929,
Bowie,2021-08-28,52810,30921,25071,
Bowie,2021-08-29,52963,30989,25156,
Bowie,2021-08-30,53065,31037,25211,
Bowie,2021-08-31,53231,31139,25278,
Bowie,2021-09-01,53430,31231,25387,
Bowie,2021-09-02,53760,31416,25533,
Bowie,2021-09-03,53949,31522,25619,
Bowie,2021-09-04,54181,31638,25743,
Bowie,2021-09-05,54300,31685,25815,
Bowie,2021-09-06,54382,31718,25864,
Bowie,2021-09-07,54490,31759,25931,
Bowie,2021-09-08,54657,31823,26035,
Bowie,2021-09-09,54815,31885,26131,
Bowie,2021-09-10,54988,31956,26233,
Bowie,2021-09-11,55307,32070,26439,
Bowie,2021-09-12,55509,32169,26559,
Bowie,2021-09-13,55587,32201,26606,
Bowie,2021-09-14,55784,32276,26728,
Bowie,2021-09-15,55941,32332,26828,
Bowie,2021-09-16,56088,32391,26916,
Bowie,2021-09-17,56235,32459,26995,
Bowie,2021-09-18,56420,32535,27105,
Bowie,2021-09-19,56556,32599,27185,
Bowie,2021-09-20,56610,32622,27216,
Bowie,2021-09-21,56742,32674,27299,
Bowie,2021-09-22,56876,32722,27386,
Bowie,2021-09-23,57028,32776,27486,
Bowie,2021-09-24,57251,32873,27613,
Bowie,2021-09-27,58572,33030,27717,
Bowie,2021-09-28,58705,33073,27778,
Bowie,2021-09-29,58850,33123,27832,
Bowie,2021-09-30,58977,33156,27888,
Bowie,2021-10-01,59121,33200,27955,
Bowie,2021-10-02,59394,33299,28098,
Bowie,2021-10-03,59548,33357,28179,
Bowie,2021-10-04,59606,33373,28216,
Bowie,2021-10-05,59734,33418,28263,
Bowie,2021-10-07,59929,33480,28327,
Bowie,2021-10-08,60058,33537,28369,
Bowie,2021-10-09,60216,33595,28422,
Bowie,2021-10-10,60309,33634,28452,
Bowie,2021-10-11,60369,33653,28491,
Bowie,2021-10-12,60490,33705,28522,
Bowie,2021-10-13,60610,33762,28563,
Bowie,2021-10-14,60852,33857,28639,
Bowie,2021-10-15,61022,33930,28709,
Bowie,2021-10-16,61328,34041,28848,
Bowie,2021-10-17,61381,34060,28877,
Bowie,2021-10-18,61431,34087,28894,
Bowie,2021-10-19,61607,34159,28941,
Bowie,2021-10-20,61770,34229,28992,
Bowie,2021-10-21,61942,34292,29053,
Bowie,2021-10-22,62156,34356,29080,
Bowie,2021-10-23,62395,34412,29182,
Bowie,2021-10-24,62457,34426,29198,
Bowie,2021-10-25,62532,34446,29220,
Bowie,2021-10-26,62760,34475,29236,
Bowie,2021-10-27,63036,34521,29290,
Bowie,2021-10-28,63265,34559,29348,
Bowie,2021-10-29,63462,34596,29394,
Bowie,2021-10-30,63701,34651,29454,
Bowie,2021-10-31,63867,34690,29502,
Bowie,2021-11-01,63946,34714,29517,
Bowie,2021-11-02,64139,34756,29567,
Bowie,2021-11-03,64410,34809,29631,
Bowie,2021-11-04,64562,34834,29679,
Bowie,2021-11-05,64765,34862,29734,
Bowie,2021-11-06,65000,34922,29792,
Bowie,2021-11-07,65126,34966,29836,
Bowie,2021-11-08,65221,34996,29869,
Bowie,2021-11-09,65572,35026,29939,
Bowie,2021-11-10,65768,35081,29993,
Bowie,2021-11-11,65964,35138,30033,
Bowie,2021-11-12,66090,35171,30060,
Bowie,2021-11-13,66349,35235,30123,
Bowie,2021-11-14,66422,35254,30139,
Bowie,2021-11-15,66462,35268,30149,
Bowie,2021-11-16,66704,35356,30214,
Bowie,2021-11-17,66868,35390,30251,
Bowie,2021-11-18,67059,35432,30297,
Bowie,2021-11-19,67241,35475,30323,
Bowie,2021-11-20,67589,35589,30426,
Bowie,2021-11-21,67692,35621,30443,
Bowie,2021-11-22,67757,35638,30450,
Bowie,2021-11-23,67938,35688,30485,
Bowie,2021-11-24,68100,35743,30523,
Bowie,2021-11-29,68463,35839,30624,
Bowie,2021-11-30,68684,35910,30663,
Bowie,2021-12-01,68879,35956,30702,
Bowie,2021-12-02,69156,36019,30747,
Bowie,2021-12-03,69545,36101,30835,
Bowie,2021-12-04,69877,36191,30928,
Bowie,2021-12-05,69986,36215,30945,
Bowie,2021-12-06,70059,36236,30962,
Bowie,2021-12-07,70230,36283,30998,
Bowie,2021-12-08,70409,36331,31042,
Bowie,2021-12-09,70553,36362,31080,
Bowie,2021-12-10,70812,36413,31147,
Bowie,2021-12-11,71141,36487,31243,
Bowie,2021-12-12,71262,36520,31273,
Bowie,2021-12-13,71272,36515,31274,7296
Bowie,2021-12-14,71418,36549,31317,7378
Bowie,2021-12-16,71686,36604,31047,7528
Bowie,2021-12-17,71991,36661,31084,7740
Bowie,2021-12-18,72189,36716,31114,7854
Bowie,2021-12-19,72302,36742,31129,7925
Bowie,2021-12-20,72370,36758,31145,7961
Bowie,2021-12-21,72542,36792,31180,8064
Bowie,2021-12-22,72766,36837,31218,8204
Bowie,2021-12-23,72937,36862,31235,8325
Bowie,2021-12-27,73185,36921,31294,8466
Bowie,2021-12-28,73341,36961,31320,8557
Bowie,2021-12-29,73528,37002,31352,8673
Bowie,2021-12-30,73773,37062,31397,8811
Bowie,2022-01-03,74191,37178,31490,9022
Bowie,2022-01-04,74355,37227,31521,9106
Bowie,2022-01-05,74545,37269,31567,9209
Bowie,2022-01-06,74689,37300,31599,9292
Bowie,2022-01-07,74863,37348,31642,9374
Bowie,2022-01-08,75133,37424,31722,9500
Bowie,2022-01-09,75241,37471,31738,9544
Bowie,2022-01-10,75308,37483,31756,9580
Bowie,2022-01-11,75422,37525,31777,9639
Bowie,2022-01-12,75557,37567,31804,9709
Bowie,2022-01-13,75745,37629,31841,9804
Bowie,2022-01-14,75886,37690,31855,9871
Bowie,2022-01-15,76062,37769,31884,9942
Bowie,2022-01-16,76077,37775,31889,9946
Bowie,2022-01-17,76137,37796,31903,9973
Bowie,2022-01-18,76334,37854,31936,10078
Bowie,2022-01-19,76456,37889,31959,10147
Bowie,2022-01-20,76576,37922,32004,10191
Bowie,2022-01-21,76660,37958,32020,10223
Bowie,2022-01-22,76729,37990,32029,10252
Bowie,2022-01-23,76786,38004,32043,10280
Bowie,2022-01-24,76813,38008,32056,10290
Bowie,2022-01-25,76869,38022,32067,10322
Bowie,2022-01-26,77071,38057,32105,10452
Bowie,2022-01-27,77131,38074,32129,10472
Bowie,2022-01-28,77270,38122,32186,10506
Bowie,2022-01-29,77329,38139,32206,10533
Bowie,2022-01-30,77375,38148,32225,10551
Bowie,2022-01-31,77414,38157,32239,10567
Bowie,2022-02-01,77452,38157,32251,10592
Bowie,2022-02-02,77515,38168,32274,10621
Bowie,2022-02-03,77574,38186,32289,10648
Bowie,2022-02-04,77646,38204,32319,10675
Bowie,2022-02-05,77695,38220,32332,10697
Bowie,2022-02-06,77740,38232,32348,10714
Bowie,2022-02-07,77757,38235,32356,10720
Bowie,2022-02-08,77801,38248,32376,10732
Bowie,2022-02-09,77834,38251,32386,10752
Bowie,2022-02-10,77888,38265,32403,10775
Bowie,2022-02-11,77980,38293,32433,10809
Bowie,2022-02-12,78049,38317,32460,10827
Bowie,2022-02-13,78102,38328,32481,10849
Bowie,2022-02-14,78120,38329,32488,10860
Bowie,2022-02-15,78160,38344,32505,10869
Bowie,2022-02-16,78160,38344,32505,10869
Bowie,2022-02-17,78200,38350,32523,10885
Bowie,2022-02-18,78345,38397,32553,10952
Bowie,2022-02-19,78409,38409,32573,10985
Bowie,2022-02-20,78441,38424,32580,10996
Bowie,2022-02-21,78455,38433,32579,11002
Bowie,2022-02-22,78482,38443,32584,11014
Bowie,2022-02-23,78532,38459,32601,11033
Bowie,2022-02-24,78559,38468,32610,11042
Bowie,2022-02-25,78634,38501,32631,11064
Bowie,2022-02-26,78688,38512,32657,11081
Bowie,2022-02-27,78712,38515,32668,11091
Bowie,2022-02-28,78727,38520,32672,11097
Bowie,2022-03-01,78746,38528,32675,11105
Bowie,2022-03-02,78783,38539,32686,11119
Bowie,2022-03-03,78804,38543,32695,11129
Bowie,2022-03-04,78931,38574,32726,11195
Bowie,2022-03-05,78968,38583,32737,11214
Bowie,2022-03-06,78977,38583,32739,11220
Bowie,2022-03-07,78980,38584,32739,11222
Bowie,2022-03-08,78997,38587,32745,11231
Bowie,2022-03-09,79020,38593,32754,11239
Bowie,2022-03-10,79039,38598,32764,11244
Bowie,2022-03-11,79058,38599,32765,11261
Bowie,2022-03-12,79116,38613,32789,11283
Bowie,2022-03-13,79125,38615,32791,11288
Bowie,2022-03-14,79135,38616,32799,11289
Bowie,2022-03-15,79160,38623,32808,11300
Bowie,2022-03-16,79181,38629,32815,11308
Bowie,2022-03-17,79198,38634,32821,11314
Bowie,2022-03-18,79221,38641,32825,11326
Bowie,2022-03-19,79298,38657,32852,11360
Bowie,2022-03-20,79307,38660,32857,11361
Bowie,2022-03-21,79309,38661,32857,11362
Bowie,2022-03-22,79333,38673,32866,11366
Brazoria,2020-12-24,1047,1047,0,
Brazoria,2020-12-29,1980,1980,0,
Brazoria,2020-12-30,2574,2574,0,
Brazoria,2021-01-01,4336,4336,0,
Brazoria,2021-01-02,4337,4337,0,
Brazoria,2021-01-03,4495,4495,0,
Brazoria,2021-01-05,5148,5148,0,
Brazoria,2021-01-06,5566,5444,122,
Brazoria,2021-01-07,6240,5996,244,
Brazoria,2021-01-08,7649,7217,432,
Brazoria,2021-01-09,8637,7979,658,
Brazoria,2021-01-10,9679,8653,1026,
Brazoria,2021-01-11,10498,9114,1384,
Brazoria,2021-01-12,11144,9499,1645,
Brazoria,2021-01-13,11958,10156,1802,
Brazoria,2021-01-14,13403,11059,2344,
Brazoria,2021-01-15,14681,11751,2930,
Brazoria,2021-01-16,15405,12398,3007,
Brazoria,2021-01-17,16355,13260,3095,
Brazoria,2021-01-18,16556,13461,3095,
Brazoria,2021-01-19,17357,14111,3246,
Brazoria,2021-01-20,17947,14665,3282,
Brazoria,2021-01-21,18749,15303,3446,
Brazoria,2021-01-22,19891,16129,3762,
Brazoria,2021-01-23,20631,16708,3923,
Brazoria,2021-01-24,21021,17039,3982,
Brazoria,2021-01-25,21334,17250,4084,
Brazoria,2021-01-26,22762,18387,4375,
Brazoria,2021-01-27,23208,18675,4533,
Brazoria,2021-01-28,24603,19498,5105,
Brazoria,2021-01-29,25396,19908,5488,
Brazoria,2021-01-30,26456,20597,5859,
Brazoria,2021-01-31,27402,21239,6163,
Brazoria,2021-02-01,28093,21714,6379,
Brazoria,2021-02-03,29605,22723,6882,
Brazoria,2021-02-04,31083,23478,7605,
Brazoria,2021-02-06,34462,25248,9214,
Brazoria,2021-02-07,36501,26566,9935,
Brazoria,2021-02-08,37401,27020,10381,
Brazoria,2021-02-09,39045,28009,11036,
Brazoria,2021-02-10,42229,30527,11702,
Brazoria,2021-02-11,44601,31832,12769,
Brazoria,2021-02-12,46762,33042,13720,
Brazoria,2021-02-13,48420,33914,14506,
Brazoria,2021-02-14,49922,34735,15187,
Brazoria,2021-02-15,50953,35230,15723,
Brazoria,2021-02-16,52290,35966,16324,
Brazoria,2021-02-17,53675,36403,17272,
Brazoria,2021-02-18,54177,36630,17547,
Brazoria,2021-02-19,54551,36827,17724,
Brazoria,2021-02-20,56042,37580,18462,
Brazoria,2021-02-21,57180,38047,19133,
Brazoria,2021-02-22,57511,38248,19263,
Brazoria,2021-02-23,58278,38487,19791,
Brazoria,2021-02-24,59137,38655,20482,
Brazoria,2021-02-25,61588,39822,21766,
Brazoria,2021-02-26,63156,40737,22419,
Brazoria,2021-02-27,64642,41954,22688,
Brazoria,2021-02-28,65968,42756,23212,
Brazoria,2021-03-01,68931,44505,24426,
Brazoria,2021-03-02,73123,46782,26341,
Brazoria,2021-03-03,76850,48950,27900,
Brazoria,2021-03-04,78968,50288,28680,
Brazoria,2021-03-05,80357,51088,29269,
Brazoria,2021-03-06,83321,52490,30841,
Brazoria,2021-03-07,84708,53064,31657,
Brazoria,2021-03-08,86724,53777,32984,
Brazoria,2021-03-09,91320,57445,33997,
Brazoria,2021-03-10,93940,59512,34665,
Brazoria,2021-03-11,95453,60713,35159,
Brazoria,2021-03-12,97861,62728,35809,
Brazoria,2021-03-13,101699,65879,37181,
Brazoria,2021-03-14,103808,67709,37897,
Brazoria,2021-03-15,105499,69158,38604,
Brazoria,2021-03-16,107768,71137,39052,
Brazoria,2021-03-17,110580,73151,40016,
Brazoria,2021-03-18,109849,71603,41042,
Brazoria,2021-03-19,111065,72673,41275,
Brazoria,2021-03-20,115823,77087,41695,
Brazoria,2021-03-21,118043,78914,42142,
Brazoria,2021-03-22,121896,80825,44129,
Brazoria,2021-03-23,122955,81474,44575,
Brazoria,2021-03-24,124914,82235,45807,
Brazoria,2021-03-25,126423,83247,46431,
Brazoria,2021-03-26,130077,84903,48536,
Brazoria,2021-03-27,131327,85526,49252,
Brazoria,2021-03-28,135212,87544,51166,
Brazoria,2021-03-29,136808,88471,51951,
Brazoria,2021-03-30,139919,90029,53582,
Brazoria,2021-03-31,142359,91508,54642,
Brazoria,2021-04-01,145276,92909,56368,
Brazoria,2021-04-02,149015,94760,58410,
Brazoria,2021-04-03,152691,96541,60527,
Brazoria,2021-04-04,154230,97394,61254,
Brazoria,2021-04-05,155736,98135,62048,
Brazoria,2021-04-06,158491,99460,63572,
Brazoria,2021-04-07,160737,100721,64855,
Brazoria,2021-04-08,163739,102214,66637,
Brazoria,2021-04-09,168450,105197,68862,
Brazoria,2021-04-10,173449,108988,70553,
Brazoria,2021-04-11,177025,110640,72692,
Brazoria,2021-04-12,182467,113020,75948,
Brazoria,2021-04-13,184944,114315,77505,
Brazoria,2021-04-14,187888,115970,79071,
Brazoria,2021-04-15,203651,127111,84945,
Brazoria,2021-04-16,206301,128316,86480,
Brazoria,2021-04-17,209576,129267,88825,
Brazoria,2021-04-18,210480,129677,89324,
Brazoria,2021-04-19,214525,131136,91923,
Brazoria,2021-04-20,215679,131620,92600,
Brazoria,2021-04-21,217432,132510,93503,
Brazoria,2021-04-22,219835,133475,95109,
Brazoria,2021-04-23,221795,134247,96308,
Brazoria,2021-04-24,224753,135150,98365,
Brazoria,2021-04-25,226348,135962,99172,
Brazoria,2021-04-26,227668,136525,99933,
Brazoria,2021-04-27,229819,137410,101208,
Brazoria,2021-04-28,231320,138011,102129,
Brazoria,2021-04-29,233326,138988,103189,
Brazoria,2021-04-30,236371,140260,105044,
Brazoria,2021-05-01,239710,142155,106588,
Brazoria,2021-05-02,241008,142690,107363,
Brazoria,2021-05-03,242498,143021,108550,
Brazoria,2021-05-04,243204,143201,109104,
Brazoria,2021-05-05,244945,143787,110358,
Brazoria,2021-05-06,246535,144360,111435,
Brazoria,2021-05-07,248210,144794,112713,
Brazoria,2021-05-09,254201,145857,117719,
Brazoria,2021-05-10,255091,146178,118344,
Brazoria,2021-05-11,255986,146525,118961,
Brazoria,2021-05-12,257600,147000,120147,
Brazoria,2021-05-13,258750,147481,120869,
Brazoria,2021-05-14,259887,147882,121666,
Brazoria,2021-05-15,261934,149262,123088,
Brazoria,2021-05-16,263921,150264,124165,
Brazoria,2021-05-17,265755,151428,124983,
Brazoria,2021-05-18,266629,151913,125416,
Brazoria,2021-05-19,268286,152798,126225,
Brazoria,2021-05-20,269415,153398,126818,
Brazoria,2021-05-21,272499,154781,128587,
Brazoria,2021-05-22,273514,155389,129077,
Brazoria,2021-05-23,275650,156638,130000,
Brazoria,2021-05-24,276856,157301,130577,
Brazoria,2021-05-25,278359,157983,131472,
Brazoria,2021-05-26,279574,158546,132179,
Brazoria,2021-05-27,280656,159193,132694,
Brazoria,2021-05-28,281820,159879,133419,
Brazoria,2021-05-29,283856,160722,134669,
Brazoria,2021-05-30,285546,161290,135835,
Brazoria,2021-05-31,286132,161674,136065,
Brazoria,2021-06-01,286631,161958,136327,
Brazoria,2021-06-02,287054,162139,136585,
Brazoria,2021-06-03,288062,162731,137083,
Brazoria,2021-06-04,289145,163374,137585,
Brazoria,2021-06-05,290202,163784,138284,
Brazoria,2021-06-06,291612,164318,139202,
Brazoria,2021-06-07,292419,164633,139736,
Brazoria,2021-06-08,293212,164989,140193,
Brazoria,2021-06-09,293212,164989,140193,
Brazoria,2021-06-10,295911,166051,141942,
Brazoria,2021-06-11,296654,166383,142399,
Brazoria,2021-06-12,297783,166793,143160,
Brazoria,2021-06-13,298472,167025,143651,
Brazoria,2021-06-14,298931,167178,143985,
Brazoria,2021-06-15,300377,167680,144990,
Brazoria,2021-06-16,302202,168170,146401,
Brazoria,2021-06-17,302972,168465,146909,
Brazoria,2021-06-18,303974,168903,147506,
Brazoria,2021-06-19,304615,169184,147892,
Brazoria,2021-06-20,305395,169528,148366,
Brazoria,2021-06-21,305968,169714,148770,
Brazoria,2021-06-22,306472,169958,149111,
Brazoria,2021-06-23,306995,170231,149376,
Brazoria,2021-06-24,308126,170652,150123,
Brazoria,2021-06-25,308929,170969,150646,
Brazoria,2021-06-26,310030,171331,151398,
Brazoria,2021-06-27,311294,171743,152316,
Brazoria,2021-06-28,311728,171942,152600,
Brazoria,2021-06-29,312794,172317,153341,
Brazoria,2021-06-30,313502,172616,153767,
Brazoria,2021-07-01,314111,172939,154064,
Brazoria,2021-07-02,314760,173216,154477,
Brazoria,2021-07-03,315349,173511,154803,
Brazoria,2021-07-04,315893,173754,155117,
Brazoria,2021-07-05,316232,173942,155290,
Brazoria,2021-07-06,316392,174022,155376,
Brazoria,2021-07-07,316875,174268,155621,
Brazoria,2021-07-08,317405,174523,155927,
Brazoria,2021-07-09,317988,174834,156275,
Brazoria,2021-07-10,318563,175145,156589,
Brazoria,2021-07-11,319142,175469,156870,
Brazoria,2021-07-12,319582,175725,157088,
Brazoria,2021-07-13,320031,175958,157351,
Brazoria,2021-07-14,320846,176229,157917,
Brazoria,2021-07-15,321296,176484,158130,
Brazoria,2021-07-16,321701,176712,158330,
Brazoria,2021-07-17,322442,177084,158721,
Brazoria,2021-07-18,322964,177352,158982,
Brazoria,2021-07-19,323374,177584,159168,
Brazoria,2021-07-20,323905,177885,159439,
Brazoria,2021-07-21,324519,178248,159722,
Brazoria,2021-07-22,325694,179281,159952,
Brazoria,2021-07-23,326378,179722,160235,
Brazoria,2021-07-24,327167,180258,160543,
Brazoria,2021-07-25,327900,180756,160788,
Brazoria,2021-07-26,328482,181173,160978,
Brazoria,2021-07-27,329006,181572,161133,
Brazoria,2021-07-28,329707,182067,161342,
Brazoria,2021-07-29,330593,182720,161615,
Brazoria,2021-07-30,331426,183332,161902,
Brazoria,2021-07-31,332383,183967,162247,
Brazoria,2021-08-01,333204,184555,162514,
Brazoria,2021-08-02,333986,185138,162765,
Brazoria,2021-08-03,334579,185600,162922,
Brazoria,2021-08-04,335447,186247,163158,
Brazoria,2021-08-05,336313,186894,163392,
Brazoria,2021-08-06,337242,187612,163640,
Brazoria,2021-08-07,338366,188498,163932,
Brazoria,2021-08-08,339573,189422,164243,
Brazoria,2021-08-09,340350,189979,164494,
Brazoria,2021-08-10,341094,190532,164707,
Brazoria,2021-08-11,341968,191192,164986,
Brazoria,2021-08-12,343183,192052,165392,
Brazoria,2021-08-13,345619,193680,166296,
Brazoria,2021-08-14,346796,194481,166703,
Brazoria,2021-08-15,347820,195118,167100,
Brazoria,2021-08-16,348567,195587,167380,
Brazoria,2021-08-17,349800,196390,167872,
Brazoria,2021-08-18,350787,196990,168295,
Brazoria,2021-08-19,352185,197824,168905,
Brazoria,2021-08-20,353264,198332,169504,
Brazoria,2021-08-21,354110,198813,169883,
Brazoria,2021-08-22,355177,199323,170451,
Brazoria,2021-08-23,355996,199711,170890,
Brazoria,2021-08-24,356918,200215,171377,
Brazoria,2021-08-25,358075,200830,171960,
Brazoria,2021-08-26,359203,201420,172525,
Brazoria,2021-08-27,360119,201868,173003,
Brazoria,2021-08-28,361262,202408,173627,
Brazoria,2021-08-29,362455,202897,174344,
Brazoria,2021-08-30,363228,203218,174802,
Brazoria,2021-08-31,364003,203539,175273,
Brazoria,2021-09-01,365088,203995,175913,
Brazoria,2021-09-02,366055,204397,176481,
Brazoria,2021-09-03,367020,204818,177034,
Brazoria,2021-09-04,368069,205241,177688,
Brazoria,2021-09-05,369160,205692,178333,
Brazoria,2021-09-06,369835,205988,178712,
Brazoria,2021-09-07,370311,206192,178982,
Brazoria,2021-09-08,370635,206287,179231,
Brazoria,2021-09-09,371486,206578,179801,
Brazoria,2021-09-10,372196,206865,180234,
Brazoria,2021-09-11,373018,207180,180758,
